ep,sr,ho,rew_mec,rew_ho
150,0.6818181818181818,0,5.335757512767813,28.797954434564694
151,0.0,0,-44.0,45.367759367838374
152,0.6818181818181818,0,10.412831107791328,29.47806436152931
153,0.45454545454545453,0,-11.664312734338793,28.871237097807015
154,0.3181818181818182,0,-20.552806685301476,45.33382894872475
155,0.7272727272727273,0,16.012565158963646,29.46388894724866
156,0.3181818181818182,0,-21.75378954174939,28.483868337344777
157,0.7272727272727273,0,12.351339231858816,45.43914490235653
158,0.2727272727272727,0,-22.88340681912877,29.58708919623849
159,0.9090909090909091,0,30.23858940676084,29.15794516290554
160,0.09090909090909091,0,-37.48108009617186,45.47303021150614
161,0.9090909090909091,0,25.55826881061102,29.09910088198538
162,0.8636363636363636,0,20.304001149057747,28.46698152257334
163,0.8181818181818182,0,22.548633651077914,45.36392778648905
164,0.8181818181818182,0,23.84566190896317,29.506613181516183
165,0.7272727272727273,0,14.773519191771342,29.031470060708752
166,0.0,0,-44.0,45.363996700769
167,0.8181818181818182,0,24.784269787247286,29.410181484165598
168,0.9545454545454546,0,34.46918752660045,29.13312986987441
169,0.8181818181818182,0,23.369027962926513,45.24026170222222
170,0.8181818181818182,0,21.885761924386955,29.491978928909433
171,0.6363636363636364,0,2.41551153158053,32.98893081388058
172,0.6363636363636364,0,2.5847348167248283,45.37556804791399
173,1.0,0,40.361544113428224,29.480211093559074
174,0.9545454545454546,0,33.29280215831689,29.332110231675678
175,0.2727272727272727,0,-24.110448041994463,45.337044320597734
176,0.45454545454545453,0,-9.576525225256447,29.21046820403229
177,0.7727272727272727,0,11.678540556102867,29.02831946863954
178,0.6363636363636364,0,7.620313568439466,45.32863439968994
179,0.8181818181818182,0,24.13205404488514,29.396204817375615
180,0.8636363636363636,0,26.35567335729469,28.406512551052977
181,0.045454545454545456,0,-40.735734780338625,45.44175914784293
182,0.7727272727272727,0,16.94959159322492,29.747693798513733
183,0.7727272727272727,0,18.853527113670182,29.02308254078632
184,0.0,0,-44.0,45.278197770749834
185,0.8636363636363636,0,27.943771781922962,29.53117676216717
186,0.8181818181818182,0,23.540930229662905,28.678109818326043
187,0.5,0,-7.788245506878319,45.308641180897844
188,0.0,0,-44.0,29.67059361499489
189,0.6818181818181818,0,10.769405310206988,29.34464593107569
190,0.8636363636363636,0,27.805857202225575,45.3051307779773
191,0.8181818181818182,0,23.943732029824137,29.153403684019263
192,0.9545454545454546,0,30.167145663316983,28.86171493118462
193,0.0,0,-44.0,45.22070126809144
194,0.9090909090909091,0,29.28976402074296,29.697813393860468
195,0.9090909090909091,0,24.740109230079074,28.973826268247315
196,0.6363636363636364,0,3.4280984944539084,45.33397148271656
197,0.5909090909090909,0,2.0573242214973897,28.227111483284634
198,0.7272727272727273,0,8.155104244856075,28.5269711716377
199,0.8636363636363636,0,26.845776996219183,45.359301037659854
200,0.8636363636363636,0,26.76441074681548,28.728806943020917
201,0.7272727272727273,0,12.060884592281264,28.759942461494532
202,0.8636363636363636,0,19.851816225617423,45.435748208752315
203,0.7727272727272727,0,16.85682674801695,29.312911858498037
204,0.8636363636363636,0,18.096610927047887,28.901549931318307
205,0.7272727272727273,0,15.957944529370424,45.36828133727391
206,0.8181818181818182,0,21.122003425571663,29.391641406894657
207,0.7727272727272727,0,19.576633420832216,29.35243113042045
208,0.9545454545454546,0,34.20623422550193,45.41244111172497
209,0.9090909090909091,0,31.838315815664473,29.716406326950892
210,0.45454545454545453,0,-11.957558532859798,29.165798766645505
211,0.8181818181818182,0,22.80928317920584,45.437855491175824
212,0.9545454545454546,0,36.12631104119996,29.195745619363915
213,0.8181818181818182,0,17.083987308396143,29.383386671762
214,0.7272727272727273,0,10.678555308162071,45.43522528108966
215,0.9545454545454546,0,35.63336411970434,29.532860766059656
216,0.5454545454545454,0,-3.973893865588792,28.64037832085274
217,0.8181818181818182,0,24.133160191177307,45.30692064354415
218,0.8636363636363636,0,24.454492741107106,29.109104014769052
219,0.9090909090909091,0,28.652933923816477,28.29217001057298
220,0.9545454545454546,0,34.31099298188089,45.29657667631301
221,1.0,0,40.42257639146654,29.3606700970383
222,0.8181818181818182,0,18.387873293135925,29.355615660092717
223,0.8181818181818182,0,17.15179205736267,45.30642294213269
224,0.8636363636363636,0,24.09211728413963,29.035727264188306
225,0.7727272727272727,0,18.886326330236795,28.706432470734093
226,0.8181818181818182,0,22.847918477454677,45.44228565859949
227,0.8636363636363636,0,27.806374972025207,29.245687270622394
228,0.8636363636363636,0,21.628717268757292,29.026283698972613
229,0.9545454545454546,0,34.58808726073627,45.44101162746446
230,0.9090909090909091,0,31.026372641803906,29.45994234950394
231,0.7272727272727273,0,7.724015543523091,28.863881298971137
232,0.4090909090909091,0,-14.043676082313723,45.31003505912649
233,0.9090909090909091,0,30.28808616892968,29.31035839493147
234,0.7272727272727273,0,8.142822264257429,29.487041257451587
235,0.18181818181818182,0,-30.41372714798434,45.40906372987976
236,0.8636363636363636,0,23.955044156879573,29.253059783853654
237,0.8181818181818182,0,21.978468295642596,28.98411450076976
238,0.7272727272727273,0,15.647337856005459,45.42532387996966
239,0.045454545454545456,0,-40.590661718821124,29.059727216907497
240,0.5,0,-8.577837035871894,28.970051056124042
241,0.7727272727272727,0,15.138828686624686,45.287611711394824
242,0.4090909090909091,1,-12.275351652533413,23.603715327663018
243,0.9090909090909091,0,30.17100602636129,28.644609459884396
244,0.9090909090909091,0,29.065998190551582,45.324025863500836
245,0.09090909090909091,0,-37.40639090091166,29.45958849761597
246,0.8636363636363636,0,26.78892593341199,28.64648866692166
247,0.0,0,-44.0,45.37039602244724
248,0.8181818181818182,0,24.450640217495483,29.637284684817335
249,0.7727272727272727,0,11.380879547576967,29.433289572403357
250,0.0,0,-44.0,44.84670127631949
251,0.5454545454545454,0,-2.731354870700657,29.612350609175415
252,0.9090909090909091,0,29.201711231628302,29.200735966865306
253,0.9545454545454546,0,29.55275725688638,45.43372996095952
254,0.8636363636363636,0,26.079012535834206,28.9230009399736
255,0.9545454545454546,0,29.705139819279704,28.516195613725465
256,0.36363636363636365,0,-17.544451945045573,45.47543098207639
257,0.8636363636363636,0,23.925449566679724,29.491500566705085
258,0.8181818181818182,0,23.710170768831336,30.467691647250962
259,0.8181818181818182,0,19.383756562576604,45.368299599373415
260,0.4090909090909091,0,-13.012385648081743,29.59760238966613
261,0.8636363636363636,0,26.931602181705895,28.56355585567008
262,0.9545454545454546,0,34.07741392632212,45.32534156788809
263,0.9090909090909091,0,31.311469457732052,29.076414703400964
264,1.0,0,38.50560400750502,28.856907149853264
265,0.7272727272727273,0,15.96020675368488,45.391683381601815
266,0.3181818181818182,0,-19.665868268796878,29.485012535479733
267,0.8636363636363636,0,23.910115701316084,28.5982032657636
268,0.8636363636363636,0,27.336728729077144,45.39235522378059
269,0.8636363636363636,0,27.15434576642719,29.482385023841996
270,0.8636363636363636,0,25.241912296873952,29.285928878416627
271,0.8181818181818182,0,23.33461880086448,45.35936009881995
272,0.6818181818181818,0,8.431359742946164,29.255507160533178
273,0.9545454545454546,0,25.269030805579064,28.72264249787724
274,0.5454545454545454,0,-5.106192622175216,45.37082013935987
275,0.045454545454545456,0,-40.723043340723535,29.270522601815337
276,0.9090909090909091,0,24.118626541951436,29.343367770850907
277,0.9090909090909091,0,27.220419276993848,45.438631350718055
278,0.8636363636363636,0,27.270911890507413,29.492832063272537
279,0.8636363636363636,0,21.500562010465465,28.66080393851505
280,0.6818181818181818,0,9.271799759288143,44.666958754145035
281,0.7727272727272727,0,20.95252767392074,29.414961568184566
282,0.18181818181818182,0,-31.436169583046485,28.733652140537977
283,0.0,0,-44.0,45.31327806886939
284,0.8181818181818182,0,20.50002386037182,29.511173139128314
285,0.9090909090909091,0,27.417208746024738,28.886312774684363
286,0.36363636363636365,0,-17.735296380263733,45.29657365822772
287,0.09090909090909091,0,-37.00668029840795,29.703785182316153
288,0.9545454545454546,0,28.78724673026773,28.933055584558407
289,0.22727272727272727,0,-27.310445988396097,45.36289303750954
290,0.8181818181818182,0,22.50058363918016,28.71043463840931
291,0.6818181818181818,0,4.873273062302464,29.125601227341235
292,0.7727272727272727,0,17.738261786855325,45.33164336387624
293,0.8636363636363636,0,28.371591311425952,29.286709874203574
294,0.18181818181818182,0,-31.329961262402094,28.75335392401157
295,0.3181818181818182,0,-21.092092868006397,45.33448416623551
296,0.8636363636363636,0,26.7054171203747,29.65050515254641
297,0.9090909090909091,0,24.418641258247654,29.14201636135914
298,0.9545454545454546,0,31.67902819061945,45.39510690976719
299,0.9090909090909091,0,32.003386623065694,29.693934611144957
300,0.8636363636363636,0,20.82033496026266,28.350804574530372
301,0.5,0,-8.255777654085163,45.22569703889566
302,0.9090909090909091,0,31.800923928270432,28.82184206114303
303,0.5,0,-7.58317448733504,21.839196973844984
304,0.8181818181818182,0,21.691680974994316,45.31907560780619
305,0.7727272727272727,0,20.779983541178392,29.417392935865397
306,0.8636363636363636,0,22.253887467774543,29.513397541150283
307,0.9090909090909091,0,31.32442447338088,45.371411577548955
308,0.9090909090909091,0,30.6377586801289,29.467099740196932
309,0.9090909090909091,0,30.078237691742114,29.312956522373856
310,0.9545454545454546,0,34.96521651974037,45.479858438452304
311,0.7727272727272727,0,20.41131585133828,30.18625484492271
312,0.8636363636363636,0,20.656454438888137,28.11470958327553
313,0.9090909090909091,0,25.73150609415251,45.314192509477856
314,0.8636363636363636,0,28.142787923098307,29.362910744396824
315,0.9090909090909091,0,23.559943050320467,28.38235299610649
316,0.8636363636363636,0,21.997569641891047,45.45171181478024
317,0.6363636363636364,0,5.401087472909046,29.725357713165064
318,1.0,0,36.7078304817725,28.637389869243716
319,0.8636363636363636,0,21.757140732007585,45.398367358492784
320,0.9090909090909091,0,28.860788850733677,29.462484188034416
321,0.8181818181818182,0,18.81437813777868,27.56534720025116
322,0.3181818181818182,0,-20.663397073317537,45.34302818670093
323,0.13636363636363635,0,-33.46188085981624,29.16663685119647
324,0.13636363636363635,0,-34.58492187269816,28.842439963124498
325,0.7727272727272727,0,19.586943605867265,45.40139279446634
326,0.8636363636363636,0,24.2811528823894,29.657013458079447
327,0.0,0,-44.0,28.418521773150896
328,0.7727272727272727,0,14.029447114877437,45.34362217484263
329,0.6818181818181818,0,9.293682748617535,29.298840695736793
330,0.9545454545454546,0,28.324290941002342,28.84532898903238
331,0.9545454545454546,0,30.936480137678082,45.32958632581464
332,0.5,0,-5.8133872866126755,29.418989681299166
333,0.8636363636363636,0,27.024040482493824,28.62285829232875
334,1.0,0,37.89022485642493,45.45935302866254
335,0.9545454545454546,0,36.414035349363026,29.403552650225294
336,0.8636363636363636,0,25.64127653302905,29.27471297866741
337,0.8181818181818182,0,17.51368183807056,45.376367971108294
338,0.0,0,-44.0,29.70967556178001
339,0.45454545454545453,0,-11.946763670791583,25.262664162183093
340,0.8181818181818182,0,17.445102488587104,45.37745166872723
341,0.9545454545454546,0,36.167004007832496,29.551825221476694
342,0.0,0,-44.0,28.925409975730865
343,0.9545454545454546,0,28.881482658973756,44.340455503398864
344,0.36363636363636365,0,-16.437884682528107,29.488143873848802
345,0.9090909090909091,0,27.904697420669283,29.224231585775037
346,0.0,0,-44.0,45.38442539400859
347,0.8636363636363636,0,26.63227519714395,29.23796093620547
348,0.8181818181818182,0,19.54317128106702,29.153485457300707
349,0.4090909090909091,0,-14.204934387021398,44.697606159243115
350,0.9090909090909091,0,30.670388221268894,29.01844886543052
351,1.0,0,29.829145101810003,28.808667491602147
352,0.8181818181818182,0,23.320378956007378,45.40157619362279
353,0.9545454545454546,0,35.02397763328144,32.89541021311452
354,0.8636363636363636,0,27.089851770558028,28.300805698439998
355,0.9545454545454546,0,35.52546168439763,45.419120339392684
356,0.8636363636363636,0,28.604703691562463,29.680182934801813
357,0.5,0,-8.470519619715436,27.517935693364663
358,0.8636363636363636,0,26.397487578538733,44.930578230262675
359,0.9545454545454546,0,35.75650528178436,29.446735334537856
360,0.9090909090909091,0,22.290402745172024,28.597058199079317
361,0.7727272727272727,0,18.504360074437454,45.42032983999299
362,0.9545454545454546,0,35.37051486152413,29.33255239669729
363,0.0,0,-44.0,29.450586742872673
364,0.8636363636363636,0,21.984382216588543,45.490924814782275
365,0.0,0,-44.0,31.500906378198682
366,0.9090909090909091,0,23.39667490697814,28.515716805638952
367,0.7272727272727273,0,10.285303081527095,45.352111509120014
368,0.9545454545454546,0,33.08449647761589,28.9259253045047
369,0.7272727272727273,0,16.877867913835683,31.28391307387186
370,0.5909090909090909,0,-0.8076990839689779,45.32259622873386
371,0.09090909090909091,0,-37.42173115162137,29.267570598913185
372,0.9545454545454546,0,27.25199034157511,29.56471244467744
373,0.7272727272727273,0,9.101165306084345,45.3450598254134
374,0.9090909090909091,0,31.21984479036734,29.710105317838927
375,0.18181818181818182,0,-31.389583549437578,28.723593297107502
376,0.7727272727272727,0,17.124664447611586,45.443897444122676
377,0.22727272727272727,0,-26.70342368931686,29.323798846111547
378,0.9545454545454546,0,31.155928601304716,29.180849951897326
379,0.9545454545454546,0,30.285693036079635,45.25558526144139
380,0.7727272727272727,0,20.89155589135237,29.376015444599346
381,0.5,0,-8.567640044778374,30.155742886473853
382,0.9545454545454546,0,29.288171554277465,45.497030381201505
383,0.7272727272727273,0,11.796524989331878,29.619514576090342
384,0.8636363636363636,0,20.986994839378514,29.343949923267687
385,0.5454545454545454,0,-3.972435499897043,45.321458419013375
386,0.8636363636363636,0,28.30055286012706,29.245251878771903
387,0.9090909090909091,0,31.763706515224314,28.930316979609934
388,0.9545454545454546,0,35.45158567166475,46.82771810008235
389,0.8636363636363636,0,25.580614813287895,29.32765541572582
390,0.7272727272727273,0,8.732431066407173,28.669164886061754
391,0.18181818181818182,0,-30.779327361381036,45.29866859738294
392,0.9090909090909091,0,30.918020218134707,27.853359423090915
393,0.8636363636363636,0,26.321124214191123,28.491604639017645
394,0.7727272727272727,0,14.78377432525006,45.79199269827134
395,0.8181818181818182,0,23.095328614712894,29.74739784393499
396,0.9545454545454546,0,28.134855541677943,26.04087161955013
397,0.6818181818181818,0,5.84896184002589,45.26024744928499
398,0.3181818181818182,0,-19.81000520349039,29.615732980200956
399,0.9090909090909091,0,22.939278848337807,28.91007325964646
400,0.0,0,-44.0,45.42961446348622
401,0.0,0,-44.0,29.294512623418026
402,0.9545454545454546,0,31.776134916455888,28.589268849631353
403,0.8636363636363636,0,26.02096185679708,45.293590827971
404,0.8181818181818182,0,22.822037260576337,26.309920653201402
405,0.9545454545454546,0,30.620356892125724,28.85486905936767
406,0.8636363636363636,0,27.34415515609473,45.40228007753711
407,0.8636363636363636,0,27.469499582102042,29.658572673009193
408,0.9545454545454546,0,29.008235303669583,29.121973868833596
409,0.8636363636363636,0,21.30501702027046,45.28392152639444
410,0.0,0,-44.0,29.613988571081645
411,0.18181818181818182,0,-31.322017568456697,28.82589050339021
412,0.7727272727272727,0,13.386621805727362,44.81034793327654
413,0.5454545454545454,0,-2.5158587555150635,29.402328708460868
414,0.9090909090909091,0,26.48822285054605,29.253722053459718
415,0.0,0,-44.0,45.315466179712814
416,0.9090909090909091,0,27.321710832959596,29.59482833924801
417,0.9545454545454546,0,35.956037668244804,29.19486233330021
418,0.8636363636363636,0,25.767147747905305,45.32453150765713
419,0.18181818181818182,0,-30.188786470359414,29.187307648828238
420,0.9090909090909091,0,29.75540055919058,29.059029803785783
421,0.9545454545454546,0,28.490019252015752,45.32538170460223
422,0.7727272727272727,0,18.27389128206084,29.21665764053795
423,0.5,0,-8.516851590752115,28.54141944166782
424,0.8636363636363636,0,22.464875757982742,45.347812129113194
425,0.5909090909090909,0,1.343650950564263,29.32103702994791
426,0.7272727272727273,0,7.672512444292627,28.819607583296982
427,0.9090909090909091,0,24.312584344701175,45.27226506776374
428,0.8636363636363636,0,24.504913907989437,29.043698028750573
429,0.0,0,-44.0,28.25717692957193
430,0.9545454545454546,0,35.146114887790176,45.4224238948549
431,0.8636363636363636,0,28.22913381814618,29.680248461579588
432,0.9090909090909091,0,24.78432604503279,29.060975468974778
433,0.0,0,-44.0,45.357000337940484
434,0.0,0,-44.0,29.298610822032934
435,0.9545454545454546,0,34.803572911694665,29.07780104479763
436,0.8636363636363636,0,20.59055869974725,45.32874197982666
437,0.9090909090909091,0,29.594731359322342,29.033962200073617
438,0.9545454545454546,0,26.980539488921824,28.97415834968964
439,0.9090909090909091,0,28.147985208844872,45.4358406085657
440,0.8636363636363636,0,27.838873137173785,29.414940540534953
441,0.9545454545454546,0,32.369287101014244,28.80725990526288
442,0.9090909090909091,0,28.945835595574476,45.37299288580611
443,0.9545454545454546,0,32.28611203778391,26.731206077178737
444,0.13636363636363635,0,-34.61408783398604,29.09303003396018
445,0.09090909090909091,0,-37.51456162592614,45.2793506757926
446,0.7272727272727273,0,13.894929398540071,29.473545498863356
447,0.18181818181818182,0,-31.2852490046034,29.496810875728777
448,0.09090909090909091,0,-37.628059685343004,45.37201462939765
449,0.8636363636363636,0,22.440478398380687,29.2934578408926
450,0.9545454545454546,0,33.702134328451386,28.564693162409675
451,1.0,0,36.21890990332626,45.39894030912163
452,0.9545454545454546,0,35.34927641696719,29.46832861824028
453,0.9090909090909091,0,23.693803315381068,28.65002118331619
454,0.9090909090909091,0,30.37733094325097,45.40972640459503
455,0.4090909090909091,0,-13.165465786121766,29.2431640825164
456,0.9545454545454546,0,34.751469232831994,28.77010305742111
457,0.4090909090909091,0,-13.94206543817129,45.23497902410574
458,0.6363636363636364,0,4.96730948014307,29.481488391808547
459,0.9090909090909091,0,23.41376147716974,28.919110986843727
460,0.13636363636363635,0,-33.958851598136704,45.292126353713876
461,0.0,0,-44.0,29.23761964244405
462,0.8181818181818182,0,19.939148058121546,28.649301698103773
463,1.0,0,38.139435453764,45.291323367498364
464,0.45454545454545453,0,-9.264981618146244,29.518968532135624
465,1.0,0,35.89653934979246,28.609470911633565
466,0.7272727272727273,0,10.166629536694627,45.34320745821372
467,0.9545454545454546,0,36.13509366745812,29.110125962971004
468,0.4090909090909091,0,-15.26272811718135,28.459566318094115
469,0.45454545454545453,0,-11.426573363351105,45.32351470649587
470,0.18181818181818182,0,-30.690636222856305,29.601983776680026
471,0.8636363636363636,0,18.643939821268418,28.8002337144678
472,0.5909090909090909,0,-0.9330483836744612,45.32728027503459
473,1.0,0,40.08735683668191,29.637108386899452
474,0.5909090909090909,0,-2.39164707566408,28.518819633702893
475,0.7727272727272727,0,19.010279639780787,45.47940389870643
476,0.8636363636363636,0,27.045587255826995,29.586855659938916
477,0.9545454545454546,0,28.97757362766672,29.04294397056644
478,0.4090909090909091,0,-13.826626789671359,45.304893485462976
479,0.9545454545454546,0,35.39732993510619,28.997886936086044
480,0.3181818181818182,1,-20.500372661305196,17.217641879894746
481,0.7727272727272727,0,14.388121696080622,45.41446747384368
482,0.0,0,-44.0,29.268799380560345
483,1.0,0,38.156893885183706,28.21112014919799
484,0.9090909090909091,0,30.58386010826407,45.30880596755804
485,0.9545454545454546,0,36.15606182127607,29.209567617391926
486,0.0,0,-44.0,28.49336937488125
487,0.9090909090909091,0,27.431195919776258,45.33591553043615
488,0.9090909090909091,0,29.159615682128674,29.464374654069143
489,0.9545454545454546,0,29.91809975752487,28.845972783237077
